length,$p_{stable}$,Energy,Consensus
4.0,$0.1$,-398.0,0.68
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.7333333333333333
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-386.0,0.551111111111111
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.06666666666666667
7.0,$0.1$,-386.0,0.018412698412698412
1.0,$0.1$,-390.0,0.7333333333333333
56.0,$0.1$,-366.0,0.08857142857142856
1.0,$0.1$,-390.0,0.4666666666666667
52.0,$0.1$,-378.0,0.4984615384615385
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.4666666666666667
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-386.0,0.5333333333333333
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
6.0,$0.1$,-370.0,0.1037037037037037
1.0,$0.1$,-402.0,0.76
120.0,$0.1$,-378.0,0.13333333333333333
1002.0,$0.1$,-362.0,0.12
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
7.0,$0.1$,-386.0,0.018412698412698412
15.0,$0.1$,-386.0,0.5644444444444444
1.0,$0.1$,-450.0,1.0
2.0,$0.1$,-422.0,0.8977777777777778
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.3333333333333333
860.0,$0.1$,-382.0,0.48832041343669247
36.0,$0.1$,-382.0,0.03382716049382716
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-386.0,0.38222222222222224
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.06666666666666667
6.0,$0.1$,-402.0,0.7022222222222223
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
24.0,$0.1$,-382.0,0.22666666666666668
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
4.0,$0.1$,-398.0,0.68
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
4.0,$0.1$,-410.0,0.8488888888888889
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.3333333333333333
1.0,$0.1$,-390.0,0.06666666666666667
4.0,$0.1$,-390.0,0.5911111111111111
1.0,$0.1$,-450.0,1.0
7.0,$0.1$,-382.0,0.6177777777777779
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
2.0,$0.1$,-422.0,0.8977777777777778
1.0,$0.1$,-450.0,1.0
6.0,$0.1$,-386.0,0.29777777777777775
15.0,$0.1$,-398.0,0.6568888888888889
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
18.0,$0.1$,-382.0,0.48000000000000004
22.0,$0.1$,-386.0,0.13333333333333333
20.0,$0.1$,-398.0,0.7111111111111111
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.6
10.0,$0.1$,-386.0,0.5244444444444445
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
510.0,$0.1$,-374.0,0.22065359477124186
1.0,$0.1$,-450.0,1.0
688.0,$0.1$,-386.0,0.638656330749354
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
8.0,$0.1$,-386.0,0.2833333333333333
90.0,$0.1$,-382.0,0.2088888888888889
1.0,$0.1$,-450.0,1.0
