init_magnet,Energy,Density,order,init_stab,length
0.0,-0.59765625,0.5244140625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.990234375,0.994140625,off_first,0.2,0
0.2,-0.94140625,0.0712890625,random,0.2,20
0.2,-0.85546875,0.8427734375,off_first,0.4,0
0.2,-0.890625,0.17440359933035715,random,0.4,168
0.2,-0.78515625,0.7177734375,off_first,0.5,0
0.2,-0.79296875,0.3153409090909091,random,0.5,660
0.2,-0.70703125,0.66015625,off_first,0.6,0
0.2,-0.8046875,0.22998046875,random,0.6,12
0.2,-0.654296875,0.564453125,off_first,0.8,0
0.2,-0.75390625,0.21826171875,random,0.8,4
0.2,-0.619140625,0.4775390625,off_first,1.0,0
0.2,-0.705078125,0.27734375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.875,0.798828125,off_first,0.2,0
0.4,-0.97265625,0.026095920138888888,random,0.2,18
0.4,-0.810546875,0.3642578125,off_first,0.4,0
0.4,-0.947265625,0.04345703125,random,0.4,6
0.4,-0.8046875,0.326171875,off_first,0.5,0
0.4,-0.958984375,0.02685546875,random,0.5,2
0.4,-0.759765625,0.3330078125,off_first,0.6,0
0.4,-0.955078125,0.025390625,random,0.6,2
0.4,-0.71484375,0.283203125,off_first,0.8,0
0.4,-0.861328125,0.1025390625,random,0.8,2
0.4,-0.724609375,0.2119140625,off_first,1.0,0
0.4,-0.8125,0.1298828125,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.875,0.576171875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.83984375,0.3251953125,off_first,0.4,0
0.5,-0.98046875,0.01611328125,random,0.4,6
0.5,-0.875,0.111328125,off_first,0.5,0
0.5,-1.0,0.0,random,0.5,1
0.5,-0.841796875,0.1787109375,off_first,0.6,0
0.5,-0.9609375,0.03076171875,random,0.6,6
0.5,-0.853515625,0.12109375,off_first,0.8,0
0.5,-0.953125,0.03466796875,random,0.8,2
0.5,-0.8359375,0.1123046875,off_first,1.0,0
0.5,-0.9453125,0.02734375,random,1.0,1
0.6,-0.9375,0.9375,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.904296875,0.1806640625,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.92578125,0.068359375,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.91796875,0.076171875,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.919921875,0.0849609375,off_first,0.6,0
0.6,-0.966796875,0.017578125,random,0.6,1
0.6,-0.939453125,0.0380859375,off_first,0.8,0
0.6,-0.970703125,0.017578125,random,0.8,1
0.6,-0.908203125,0.0537109375,off_first,1.0,0
0.6,-0.9765625,0.01171875,random,1.0,1
0.8,-0.9609375,0.009765625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9765625,0.005859375,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9921875,0.001953125,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.98828125,0.0078125,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.990234375,0.005859375,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.984375,0.0078125,off_first,1.0,0
0.8,-0.9921875,0.00390625,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.5994047619047619,random,0.0,210
0.0,-0.974609375,0.986328125,off_first,0.2,0
0.0,-0.85546875,0.4013671875,random,0.2,12002
0.0,-0.96484375,0.9765625,off_first,0.4,0
0.0,-0.759765625,0.4997746394230769,random,0.4,5460
0.0,-0.912109375,0.93359375,off_first,0.5,0
0.0,-0.76953125,0.6081686580882353,random,0.5,408
0.0,-0.84375,0.8720703125,off_first,0.6,0
0.0,-0.73828125,0.5321847098214286,random,0.6,420
0.0,-0.810546875,0.8037109375,off_first,0.8,0
0.0,-0.62890625,0.48681640625,random,0.8,6
0.0,-0.6484375,0.701171875,off_first,1.0,0
0.0,-0.630859375,0.5166015625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-0.908203125,0.11717044890873014,random,0.2,1260
0.2,-0.88671875,0.8974609375,off_first,0.4,0
0.2,-0.8515625,0.20931919642857144,random,0.4,210
0.2,-0.826171875,0.771484375,off_first,0.5,0
0.2,-0.8359375,0.23193359375,random,0.5,12
0.2,-0.74609375,0.7431640625,off_first,0.6,0
0.2,-0.822265625,0.14599609375,random,0.6,12
0.2,-0.712890625,0.5927734375,off_first,0.8,0
0.2,-0.76171875,0.26611328125,random,0.8,6
0.2,-0.609375,0.431640625,off_first,1.0,0
0.2,-0.673828125,0.267578125,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.841796875,0.724609375,off_first,0.2,0
0.4,-0.974609375,0.0400390625,random,0.2,2
0.4,-0.8125,0.44140625,off_first,0.4,0
0.4,-0.93359375,0.06689453125,random,0.4,30
0.4,-0.76171875,0.33203125,off_first,0.5,0
0.4,-0.91796875,0.068359375,random,0.5,6
0.4,-0.736328125,0.3525390625,off_first,0.6,0
0.4,-0.939453125,0.0517578125,random,0.6,6
0.4,-0.765625,0.201171875,off_first,0.8,0
0.4,-0.908203125,0.05859375,random,0.8,2
0.4,-0.6953125,0.203125,off_first,1.0,0
0.4,-0.86328125,0.076171875,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.87109375,0.6435546875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.845703125,0.298828125,off_first,0.4,0
0.5,-0.982421875,0.009765625,random,0.4,1
0.5,-0.86328125,0.15234375,off_first,0.5,0
0.5,-0.990234375,0.005859375,random,0.5,1
0.5,-0.857421875,0.1572265625,off_first,0.6,0
0.5,-0.98828125,0.0078125,random,0.6,1
0.5,-0.8203125,0.1552734375,off_first,0.8,0
0.5,-0.953125,0.029296875,random,0.8,1
0.5,-0.8125,0.1259765625,off_first,1.0,0
0.5,-0.951171875,0.03515625,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.888671875,0.29296875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.916015625,0.0986328125,off_first,0.4,0
0.6,-0.9921875,0.00390625,random,0.4,1
0.6,-0.904296875,0.1142578125,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.939453125,0.041015625,off_first,0.6,0
0.6,-0.98828125,0.00732421875,random,0.6,2
0.6,-0.935546875,0.046875,off_first,0.8,0
0.6,-0.9921875,0.00390625,random,0.8,1
0.6,-0.8984375,0.076171875,off_first,1.0,0
0.6,-0.962890625,0.021484375,random,1.0,1
0.8,-0.9921875,0.001953125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.984375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.001953125,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-0.9921875,0.00390625,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.9921875,0.00390625,off_first,0.8,0
0.8,-0.9921875,0.00390625,random,0.8,1
0.8,-0.982421875,0.009765625,off_first,1.0,0
0.8,-0.9921875,0.00390625,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.4802517361111111,random,0.0,144
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.8671875,0.6357421875,random,0.2,12002
0.0,-0.9453125,0.958984375,off_first,0.4,0
0.0,-0.796875,0.388671875,random,0.4,12002
0.0,-0.90625,0.939453125,off_first,0.5,0
0.0,-0.76953125,0.5129045758928571,random,0.5,84
0.0,-0.873046875,0.9140625,off_first,0.6,0
0.0,-0.736328125,0.4718191964285714,random,0.6,84
0.0,-0.767578125,0.7880859375,off_first,0.8,0
0.0,-0.65234375,0.48681640625,random,0.8,12
0.0,-0.65625,0.720703125,off_first,1.0,0
0.0,-0.5859375,0.4853515625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.984375,0.98828125,off_first,0.2,0
0.2,-0.990234375,0.005859375,random,0.2,1
0.2,-0.859375,0.8408203125,off_first,0.4,0
0.2,-0.857421875,0.17067070969012604,random,0.4,1428
0.2,-0.8046875,0.7724609375,off_first,0.5,0
0.2,-0.822265625,0.220703125,random,0.5,420
0.2,-0.755859375,0.71875,off_first,0.6,0
0.2,-0.78125,0.23307291666666666,random,0.6,12
0.2,-0.650390625,0.556640625,off_first,0.8,0
0.2,-0.744140625,0.2646484375,random,0.8,10
0.2,-0.619140625,0.4609375,off_first,1.0,0
0.2,-0.69140625,0.283203125,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.892578125,0.7919921875,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.771484375,0.490234375,off_first,0.4,0
0.4,-0.955078125,0.0361328125,random,0.4,6
0.4,-0.787109375,0.37890625,off_first,0.5,0
0.4,-0.970703125,0.025390625,random,0.5,3
0.4,-0.748046875,0.33203125,off_first,0.6,0
0.4,-0.916015625,0.0732421875,random,0.6,6
0.4,-0.80078125,0.189453125,off_first,0.8,0
0.4,-0.9140625,0.0576171875,random,0.8,1
0.4,-0.755859375,0.2021484375,off_first,1.0,0
0.4,-0.873046875,0.0888671875,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.814453125,0.6318359375,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.818359375,0.310546875,off_first,0.4,0
0.5,-0.98828125,0.0078125,random,0.4,1
0.5,-0.87109375,0.13671875,off_first,0.5,0
0.5,-0.9921875,0.00390625,random,0.5,1
0.5,-0.908203125,0.1123046875,off_first,0.6,0
0.5,-0.974609375,0.01611328125,random,0.6,2
0.5,-0.80859375,0.1513671875,off_first,0.8,0
0.5,-0.955078125,0.03369140625,random,0.8,6
0.5,-0.818359375,0.1279296875,off_first,1.0,0
0.5,-0.916015625,0.052734375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.828125,0.4033203125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.939453125,0.0673828125,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.947265625,0.041015625,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.916015625,0.0712890625,off_first,0.6,0
0.6,-0.984375,0.0078125,random,0.6,1
0.6,-0.919921875,0.05859375,off_first,0.8,0
0.6,-0.974609375,0.013671875,random,0.8,1
0.6,-0.8828125,0.07421875,off_first,1.0,0
0.6,-0.97265625,0.015625,random,1.0,1
0.8,-1.0,0.0,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9765625,0.005859375,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.001953125,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.982421875,0.009765625,off_first,0.8,0
0.8,-0.984375,0.0078125,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,0.0,random,0.0,1
0.0,-0.9921875,0.99609375,off_first,0.2,0
0.0,-0.837890625,0.654296875,random,0.2,12002
0.0,-0.966796875,0.9609375,off_first,0.4,0
0.0,-0.791015625,0.4366861979166667,random,0.4,180
0.0,-0.962890625,0.978515625,off_first,0.5,0
0.0,-0.74609375,0.608203125,random,0.5,420
0.0,-0.876953125,0.8818359375,off_first,0.6,0
0.0,-0.732421875,0.5076729910714286,random,0.6,84
0.0,-0.751953125,0.7958984375,off_first,0.8,0
0.0,-0.65234375,0.55615234375,random,0.8,6
0.0,-0.65234375,0.6669921875,off_first,1.0,0
0.0,-0.609375,0.515625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.982421875,0.9833984375,off_first,0.2,0
0.2,-0.990234375,0.005859375,random,0.2,1
0.2,-0.87109375,0.880859375,off_first,0.4,0
0.2,-0.91015625,0.09498697916666668,random,0.4,60
0.2,-0.76953125,0.748046875,off_first,0.5,0
0.2,-0.833984375,0.17583869485294118,random,0.5,204
0.2,-0.740234375,0.66796875,off_first,0.6,0
0.2,-0.78515625,0.2557967748397436,random,0.6,156
0.2,-0.693359375,0.52734375,off_first,0.8,0
0.2,-0.755859375,0.25634765625,random,0.8,6
0.2,-0.552734375,0.48046875,off_first,1.0,0
0.2,-0.646484375,0.271484375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.951171875,0.943359375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.7890625,0.546875,off_first,0.4,0
0.4,-0.990234375,0.005859375,random,0.4,1
0.4,-0.76953125,0.35546875,off_first,0.5,0
0.4,-0.98046875,0.01171875,random,0.5,2
0.4,-0.783203125,0.3359375,off_first,0.6,0
0.4,-0.916015625,0.06787109375,random,0.6,6
0.4,-0.76171875,0.2099609375,off_first,0.8,0
0.4,-0.859375,0.09619140625,random,0.8,2
0.4,-0.73046875,0.2255859375,off_first,1.0,0
0.4,-0.849609375,0.09375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.87109375,0.578125,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.859375,0.212890625,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.833984375,0.189453125,off_first,0.5,0
0.5,-0.978515625,0.013671875,random,0.5,1
0.5,-0.873046875,0.1630859375,off_first,0.6,0
0.5,-0.974609375,0.0166015625,random,0.6,2
0.5,-0.88671875,0.083984375,off_first,0.8,0
0.5,-0.966796875,0.017578125,random,0.8,1
0.5,-0.876953125,0.0751953125,off_first,1.0,0
0.5,-0.935546875,0.0439453125,random,1.0,1
0.6,-0.9375,0.9375,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.9140625,0.134765625,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.94921875,0.046875,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.9609375,0.03125,off_first,0.5,0
0.6,-0.982421875,0.017578125,random,0.5,3
0.6,-0.951171875,0.0478515625,off_first,0.6,0
0.6,-0.98046875,0.01220703125,random,0.6,2
0.6,-0.939453125,0.0419921875,off_first,0.8,0
0.6,-0.970703125,0.0205078125,random,0.8,2
0.6,-0.9140625,0.048828125,off_first,1.0,0
0.6,-0.96484375,0.01953125,random,1.0,1
0.8,-1.0,0.0,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.984375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.984375,0.00390625,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.990234375,0.005859375,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.5225123355263158,random,0.0,304
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.849609375,0.6171875,random,0.2,12002
0.0,-0.970703125,0.978515625,off_first,0.4,0
0.0,-0.755859375,0.484326171875,random,0.4,60
0.0,-0.8828125,0.9140625,off_first,0.5,0
0.0,-0.78515625,0.5556966145833333,random,0.5,60
0.0,-0.88671875,0.90625,off_first,0.6,0
0.0,-0.716796875,0.4681570870535714,random,0.6,420
0.0,-0.759765625,0.802734375,off_first,0.8,0
0.0,-0.685546875,0.5240885416666666,random,0.8,60
0.0,-0.630859375,0.685546875,off_first,1.0,0
0.0,-0.603515625,0.4765625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-1.0,0.0,random,0.2,1
0.2,-0.84765625,0.8310546875,off_first,0.4,0
0.2,-0.927734375,0.05078125,random,0.4,6
0.2,-0.796875,0.763671875,off_first,0.5,0
0.2,-0.8671875,0.16858200799851192,random,0.5,336
0.2,-0.693359375,0.6845703125,off_first,0.6,0
0.2,-0.806640625,0.20670572916666666,random,0.6,60
0.2,-0.658203125,0.591796875,off_first,0.8,0
0.2,-0.74609375,0.271484375,random,0.8,6
0.2,-0.630859375,0.4580078125,off_first,1.0,0
0.2,-0.693359375,0.2548828125,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.85546875,0.7412109375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.78125,0.455078125,off_first,0.4,0
0.4,-0.9921875,0.00390625,random,0.4,1
0.4,-0.744140625,0.3896484375,off_first,0.5,0
0.4,-0.974609375,0.017415364583333332,random,0.5,6
0.4,-0.818359375,0.2724609375,off_first,0.6,0
0.4,-0.94921875,0.03955078125,random,0.6,2
0.4,-0.705078125,0.2763671875,off_first,0.8,0
0.4,-0.900390625,0.07373046875,random,0.8,2
0.4,-0.720703125,0.205078125,off_first,1.0,0
0.4,-0.83984375,0.10546875,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.861328125,0.73046875,off_first,0.2,0
0.5,-0.990234375,0.005859375,random,0.2,1
0.5,-0.8671875,0.25390625,off_first,0.4,0
0.5,-0.982421875,0.009765625,random,0.4,1
0.5,-0.880859375,0.1875,off_first,0.5,0
0.5,-0.9921875,0.00390625,random,0.5,1
0.5,-0.859375,0.1103515625,off_first,0.6,0
0.5,-0.94921875,0.03271484375,random,0.6,2
0.5,-0.849609375,0.1435546875,off_first,0.8,0
0.5,-0.92578125,0.0439453125,random,0.8,2
0.5,-0.791015625,0.130859375,off_first,1.0,0
0.5,-0.9140625,0.046875,random,1.0,1
0.6,-0.9375,0.90625,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.859375,0.353515625,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.947265625,0.0771484375,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.955078125,0.0224609375,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.919921875,0.06640625,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.90625,0.0576171875,off_first,0.8,0
0.6,-0.958984375,0.021484375,random,0.8,1
0.6,-0.91796875,0.0615234375,off_first,1.0,0
0.6,-0.951171875,0.0400390625,random,1.0,1
0.8,-0.9921875,0.001953125,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.984375,0.00390625,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.984375,0.0078125,off_first,1.0,0
0.8,-0.984375,0.0078125,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.888671875,0.4365234375,random,0.2,12002
0.0,-0.943359375,0.9638671875,off_first,0.4,0
0.0,-0.796875,0.43174525669642855,random,0.4,420
0.0,-0.916015625,0.9443359375,off_first,0.5,0
0.0,-0.7578125,0.384130859375,random,0.5,720
0.0,-0.85546875,0.8798828125,off_first,0.6,0
0.0,-0.720703125,0.535400390625,random,0.6,36
0.0,-0.80078125,0.8193359375,off_first,0.8,0
0.0,-0.65234375,0.55419921875,random,0.8,6
0.0,-0.681640625,0.724609375,off_first,1.0,0
0.0,-0.5859375,0.4697265625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.98046875,0.98828125,off_first,0.2,0
0.2,-0.97265625,0.0205078125,random,0.2,4
0.2,-0.888671875,0.861328125,off_first,0.4,0
0.2,-0.916015625,0.11711774553571427,random,0.4,42
0.2,-0.724609375,0.662109375,off_first,0.5,0
0.2,-0.85546875,0.13232421875,random,0.5,6
0.2,-0.724609375,0.6396484375,off_first,0.6,0
0.2,-0.80859375,0.209716796875,random,0.6,12
0.2,-0.650390625,0.498046875,off_first,0.8,0
0.2,-0.76953125,0.21595982142857145,random,0.8,42
0.2,-0.609375,0.4453125,off_first,1.0,0
0.2,-0.740234375,0.234375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.9140625,0.8740234375,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.77734375,0.626953125,off_first,0.4,0
0.4,-0.9921875,0.00390625,random,0.4,1
0.4,-0.791015625,0.3408203125,off_first,0.5,0
0.4,-0.958984375,0.0244140625,random,0.5,6
0.4,-0.783203125,0.296875,off_first,0.6,0
0.4,-0.94921875,0.0439453125,random,0.6,1
0.4,-0.763671875,0.2578125,off_first,0.8,0
0.4,-0.859375,0.13330078125,random,0.8,6
0.4,-0.748046875,0.203125,off_first,1.0,0
0.4,-0.869140625,0.087890625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.830078125,0.634765625,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.89453125,0.1728515625,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.861328125,0.1796875,off_first,0.5,0
0.5,-0.9609375,0.02392578125,random,0.5,2
0.5,-0.884765625,0.0810546875,off_first,0.6,0
0.5,-0.9609375,0.0234375,random,0.6,1
0.5,-0.86328125,0.10546875,off_first,0.8,0
0.5,-0.943359375,0.0322265625,random,0.8,1
0.5,-0.806640625,0.134765625,off_first,1.0,0
0.5,-0.919921875,0.0458984375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.919921875,0.173828125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.939453125,0.06640625,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.939453125,0.0654296875,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.984375,0.0078125,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.95703125,0.0244140625,off_first,0.8,0
0.6,-0.984375,0.0078125,random,0.8,1
0.6,-0.916015625,0.048828125,off_first,1.0,0
0.6,-0.939453125,0.033203125,random,1.0,1
0.8,-0.9375,0.015625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9921875,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.9921875,0.00390625,off_first,1.0,0
0.8,-0.9921875,0.00390625,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,0.0,random,0.0,1
0.0,-0.984375,0.98828125,off_first,0.2,0
0.0,-0.896484375,0.49716796875,random,0.2,20
0.0,-0.93359375,0.958984375,off_first,0.4,0
0.0,-0.759765625,0.4123298413825758,random,0.4,660
0.0,-0.90234375,0.921875,off_first,0.5,0
0.0,-0.740234375,0.4854910714285714,random,0.5,420
0.0,-0.908203125,0.8896484375,off_first,0.6,0
0.0,-0.708984375,0.5035807291666666,random,0.6,60
0.0,-0.7890625,0.8193359375,off_first,0.8,0
0.0,-0.625,0.55078125,random,0.8,6
0.0,-0.68359375,0.7236328125,off_first,1.0,0
0.0,-0.62109375,0.4794921875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-0.982421875,0.017578125,random,0.2,1
0.2,-0.849609375,0.841796875,off_first,0.4,0
0.2,-0.947265625,0.04508463541666666,random,0.4,12
0.2,-0.798828125,0.7734375,off_first,0.5,0
0.2,-0.8515625,0.150390625,random,0.5,60
0.2,-0.755859375,0.658203125,off_first,0.6,0
0.2,-0.8125,0.18218994140625,random,0.6,48
0.2,-0.673828125,0.5810546875,off_first,0.8,0
0.2,-0.734375,0.2373046875,random,0.8,6
0.2,-0.62890625,0.4453125,off_first,1.0,0
0.2,-0.708984375,0.2763671875,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.927734375,0.923828125,off_first,0.2,0
0.4,-0.990234375,0.005859375,random,0.2,1
0.4,-0.779296875,0.48828125,off_first,0.4,0
0.4,-0.9921875,0.00390625,random,0.4,1
0.4,-0.7890625,0.3203125,off_first,0.5,0
0.4,-0.97265625,0.02083333333333333,random,0.5,3
0.4,-0.76953125,0.30859375,off_first,0.6,0
0.4,-0.94140625,0.0556640625,random,0.6,4
0.4,-0.734375,0.267578125,off_first,0.8,0
0.4,-0.904296875,0.072265625,random,0.8,6
0.4,-0.71875,0.2236328125,off_first,1.0,0
0.4,-0.849609375,0.09765625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.85546875,0.615234375,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.8984375,0.1689453125,off_first,0.4,0
0.5,-0.9765625,0.0166015625,random,0.4,2
0.5,-0.900390625,0.1142578125,off_first,0.5,0
0.5,-0.990234375,0.005859375,random,0.5,1
0.5,-0.88671875,0.1025390625,off_first,0.6,0
0.5,-1.0,0.0,random,0.6,1
0.5,-0.853515625,0.1103515625,off_first,0.8,0
0.5,-0.94921875,0.02734375,random,0.8,1
0.5,-0.794921875,0.1435546875,off_first,1.0,0
0.5,-0.935546875,0.04296875,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.94921875,0.1123046875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.943359375,0.0712890625,off_first,0.4,0
0.6,-0.990234375,0.005859375,random,0.4,1
