length,$r_{stable}$,fct,Energy,Consensus
42,4.446808510638298,836,-0.6640625,0.05245535714285714
6,4.565217391304348,840,-0.66015625,0.041015625
30,4.688888888888889,844,-0.671875,0.0302734375
6,4.818181818181818,848,-0.658203125,0.07096354166666667
2,4.953488372093024,852,-0.67578125,0.0908203125
2,5.095238095238095,856,-0.64453125,0.03515625
6,5.243902439024391,860,-0.6640625,0.0322265625
6,5.4,864,-0.6640625,0.0615234375
2,5.564102564102564,868,-0.6484375,0.0556640625
6,5.7368421052631575,872,-0.671875,0.0576171875
6,5.918918918918918,876,-0.681640625,0.1044921875
6,6.111111111111112,880,-0.63671875,0.0966796875
6,6.314285714285713,884,-0.640625,0.1513671875
12,6.529411764705883,888,-0.64453125,0.0283203125
2,6.757575757575758,892,-0.646484375,0.0556640625
6,7.0,896,-0.62890625,0.072265625
6,7.258064516129032,900,-0.642578125,0.095703125
2,7.533333333333332,904,-0.65234375,0.0849609375
4,7.827586206896553,908,-0.619140625,0.0517578125
2,8.142857142857142,912,-0.654296875,0.009765625
6,8.481481481481481,916,-0.630859375,0.09375
6,8.846153846153848,920,-0.638671875,0.05859375
2,9.24,924,-0.623046875,0.0361328125
6,9.666666666666666,928,-0.640625,0.03125
2,10.130434782608695,932,-0.640625,0.0087890625
4,10.636363636363637,936,-0.64453125,0.0732421875
6,11.190476190476188,940,-0.646484375,0.08203125
6,11.8,944,-0.650390625,0.0283203125
6,12.473684210526313,948,-0.640625,0.0390625
2,13.222222222222221,952,-0.626953125,0.0498046875
6,14.058823529411766,956,-0.63671875,0.0419921875
2,15.0,960,-0.625,0.0908203125
2,16.066666666666666,964,-0.625,0.041015625
6,17.285714285714285,968,-0.623046875,0.0859375
2,18.69230769230769,972,-0.638671875,0.064453125
2,20.33333333333333,976,-0.630859375,0.0546875
2,22.272727272727273,980,-0.619140625,0.0390625
2,24.6,984,-0.62109375,0.048828125
2,27.444444444444446,988,-0.62890625,0.0556640625
2,31.0,992,-0.62890625,0.0693359375
2,35.57142857142857,996,-0.61328125,0.0361328125
2,41.66666666666666,1000,-0.630859375,0.0654296875
2,50.2,1004,-0.619140625,0.056640625
2,63.0,1008,-0.623046875,0.0576171875
2,84.33333333333333,1012,-0.62109375,0.0615234375
1,127.0,1016,-0.626953125,0.0625
1,255.0,1020,-0.626953125,0.0625
1,inf,1024,-0.619140625,0.05078125
12,2.4133333333333336,724,-0.685546875,0.01985677083333333
18,2.45945945945946,728,-0.70703125,0.0458984375
12,2.5068493150684934,732,-0.697265625,0.123046875
12,2.555555555555556,736,-0.69921875,0.011393229166666666
84,2.605633802816901,740,-0.7265625,0.041015625
