length,$p_{stable}$,SpinGlass,Magnetization
560,$0.1$,-0.84375,0.11439732142857142
3,$0.3$,-0.90625,0.8828125
12,$0.5$,-0.796875,0.49609375
4,$0.7$,-0.78125,0.21875
2,$0.9$,-0.7109375,0.4140625
1,$1$,-0.5859375,0.1796875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
30,$0.3$,-0.8515625,0.60546875
6,$0.5$,-0.8125,0.22265625
6,$0.7$,-0.7109375,0.046875
2,$0.9$,-0.59375,0.078125
1,$1$,-0.5703125,0.0703125
9,$0.0$,-0.8671875,0.2222222222222222
1,$0.1$,-1.0,1.0
210,$0.3$,-0.8125,0.103125
84,$0.5$,-0.7734375,0.27845982142857145
12,$0.7$,-0.65625,0.23828125
2,$0.9$,-0.625,0.21875
1,$1$,-0.609375,0.21875
9,$0.0$,-0.8671875,0.1111111111111111
1,$0.1$,-1.0,1.0
12,$0.3$,-0.828125,0.5546875
12,$0.5$,-0.7265625,0.0703125
28,$0.7$,-0.7265625,0.38002232142857145
6,$0.9$,-0.6640625,0.20703125
1,$1$,-0.6328125,0.171875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
12,$0.3$,-0.8828125,0.689453125
210,$0.5$,-0.7421875,0.3882068452380952
12,$0.7$,-0.703125,0.12109375
2,$0.9$,-0.6484375,0.17578125
1,$1$,-0.640625,0.140625
1,$0.0$,-1.0,1.0
6,$0.1$,-0.8671875,0.09375
1,$0.3$,-0.9453125,0.90625
60,$0.5$,-0.75,0.4375
60,$0.7$,-0.6953125,0.15625
2,$0.9$,-0.640625,0.203125
1,$1$,-0.6328125,0.1875
24,$0.0$,-0.859375,0.06770833333333333
1,$0.1$,-1.0,1.0
180,$0.3$,-0.7734375,0.2421875
12,$0.5$,-0.765625,0.4309895833333333
6,$0.7$,-0.6171875,0.08203125
2,$0.9$,-0.609375,0.03515625
1,$1$,-0.6015625,0.078125
1,$0.0$,-1.0,1.0
12,$0.1$,-0.8984375,0.71875
3002,$0.3$,-0.8046875,0.203125
42,$0.5$,-0.734375,0.02101934523809524
42,$0.7$,-0.6484375,0.06008184523809524
2,$0.9$,-0.6015625,0.0703125
1,$1$,-0.6015625,0.0546875
10,$0.0$,-0.8671875,0.1375
1,$0.1$,-1.0,1.0
12,$0.3$,-0.796875,0.38671875
12,$0.5$,-0.7265625,0.017578125
6,$0.7$,-0.7421875,0.2421875
2,$0.9$,-0.71875,0.16796875
1,$1$,-0.6328125,0.125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
36,$0.3$,-0.7890625,0.45703125
12,$0.5$,-0.8125,0.6796875
6,$0.7$,-0.6640625,0.26171875
2,$0.9$,-0.6796875,0.12109375
1,$1$,-0.625,0.0625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
990,$0.3$,-0.7734375,0.060392992424242425
60,$0.5$,-0.75,0.11328125
4,$0.7$,-0.6015625,0.05859375
6,$0.9$,-0.5703125,0.03125
1,$1$,-0.53125,0.015625
8,$0.0$,-0.859375,0.25
30,$0.1$,-0.859375,0.125
6,$0.3$,-0.8515625,0.16796875
12,$0.5$,-0.796875,0.16796875
6,$0.7$,-0.71875,0.1015625
2,$0.9$,-0.6328125,0.01953125
1,$1$,-0.640625,0.0703125
10,$0.0$,-0.8671875,0.1625
1,$0.1$,-1.0,1.0
18,$0.3$,-0.8203125,0.3654513888888889
12,$0.5$,-0.7890625,0.390625
6,$0.7$,-0.6875,0.10546875
2,$0.9$,-0.6328125,0.1640625
1,$1$,-0.6328125,0.2109375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
148,$0.3$,-0.8203125,0.4863809121621622
18,$0.5$,-0.8046875,0.30078125
6,$0.7$,-0.75,0.1640625
2,$0.9$,-0.6171875,0.17578125
1,$1$,-0.5546875,0.046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
10,$0.3$,-0.84375,0.63515625
786,$0.5$,-0.75,0.2459247773536896
12,$0.7$,-0.734375,0.4596354166666667
2,$0.9$,-0.5703125,0.2421875
1,$1$,-0.515625,0.21875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3002,$0.3$,-0.796875,0.0234375
12,$0.5$,-0.7265625,0.0390625
12,$0.7$,-0.6796875,0.134765625
1,$0.9$,-0.6484375,0.109375
1,$1$,-0.609375,0.046875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
96,$0.3$,-0.7890625,0.140380859375
3002,$0.5$,-0.75,0.296875
12,$0.7$,-0.7265625,0.09375
6,$0.9$,-0.671875,0.17578125
1,$1$,-0.6015625,0.0625
7,$0.0$,-0.8671875,0.3928571428571429
1,$0.1$,-1.0,1.0
770,$0.3$,-0.8046875,0.14519074675324675
6,$0.5$,-0.7109375,0.171875
2,$0.7$,-0.65625,0.1875
2,$0.9$,-0.6015625,0.08984375
1,$1$,-0.6015625,0.09375
1,$0.0$,-1.0,1.0
9,$0.1$,-0.8671875,0.546875
105,$0.3$,-0.8984375,0.7120535714285714
4,$0.5$,-0.890625,0.7578125
2,$0.7$,-0.765625,0.5703125
2,$0.9$,-0.71875,0.47265625
1,$1$,-0.7109375,0.4609375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
3,$0.3$,-0.90625,0.875
50,$0.5$,-0.7734375,0.39953125
6,$0.7$,-0.7421875,0.4166666666666667
2,$0.9$,-0.65625,0.25390625
1,$1$,-0.640625,0.21875
1,$0.0$,-1.0,1.0
2,$0.1$,-0.953125,0.93359375
36,$0.3$,-0.796875,0.0546875
20,$0.5$,-0.71875,0.203125
2,$0.7$,-0.71875,0.265625
1,$0.9$,-0.6484375,0.109375
1,$1$,-0.6328125,0.1015625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
24,$0.3$,-0.8046875,0.06640625
2,$0.5$,-0.8515625,0.64453125
6,$0.7$,-0.6640625,0.28515625
6,$0.9$,-0.65625,0.2734375
1,$1$,-0.6015625,0.15625
9,$0.0$,-0.8671875,0.013888888888888888
1,$0.1$,-1.0,1.0
1540,$0.3$,-0.8046875,0.5384435876623377
