length,$p_{stable}$,SpinGlass,Magnetization
1,$1$,-0.65625,0.1015625
255,$0.0$,0.09375,0.07450980392156863
2502,$0.1$,-0.953125,0.234375
2502,$0.3$,-0.859375,0.1328125
60,$0.5$,-0.828125,0.25
30,$0.7$,-0.796875,0.13671875
12,$0.9$,-0.75,0.09765625
1,$1$,-0.71875,0.0625
255,$0.0$,-0.078125,0.06666666666666668
1320,$0.1$,-0.953125,0.2037286931818182
360,$0.3$,-0.875,0.071875
24,$0.5$,-0.796875,0.0625
12,$0.7$,-0.71875,0.02083333333333333
6,$0.9$,-0.65625,0.09765625
1,$1$,-0.640625,0.0703125
255,$0.0$,-0.015625,0.05882352941176471
2502,$0.1$,-0.9375,0.4765625
2502,$0.3$,-0.84375,0.0
60,$0.5$,-0.765625,0.01875
30,$0.7$,-0.734375,0.13671875
2,$0.9$,-0.71875,0.01953125
1,$1$,-0.6875,0.125
255,$0.0$,0.109375,0.09803921568627452
280,$0.1$,-0.96875,0.625
1260,$0.3$,-0.921875,0.1328125
12,$0.5$,-0.875,0.42578125
12,$0.7$,-0.703125,0.19921875
2,$0.9$,-0.671875,0.0546875
1,$1$,-0.609375,0.1171875
255,$0.0$,-0.078125,0.011764705882352941
360,$0.1$,-0.953125,0.3046875
1320,$0.3$,-0.921875,0.14453125
60,$0.5$,-0.765625,0.08203125
30,$0.7$,-0.734375,0.014322916666666666
2,$0.9$,-0.65625,0.0390625
1,$1$,-0.625,0.0234375
255,$0.0$,-0.015625,0.05098039215686274
1092,$0.1$,-0.921875,0.11205070970695973
2502,$0.3$,-0.828125,0.1328125
12,$0.5$,-0.84375,0.04296875
60,$0.7$,-0.75,0.140625
2,$0.9$,-0.71875,0.01171875
1,$1$,-0.6875,0.0625
255,$0.0$,0.03125,0.05098039215686274
2502,$0.1$,-0.9375,0.0625
120,$0.3$,-0.859375,0.04192708333333333
12,$0.5$,-0.84375,0.04296875
10,$0.7$,-0.75,0.1328125
2,$0.9$,-0.671875,0.09375
1,$1$,-0.640625,0.0703125
255,$0.0$,0.015625,0.0196078431372549
270,$0.1$,-0.96875,0.0591724537037037
2502,$0.3$,-0.875,0.15625
180,$0.5$,-0.8125,0.3203125
60,$0.7$,-0.75,0.05078125
6,$0.9$,-0.71875,0.125
1,$1$,-0.65625,0.0
255,$0.0$,0.0,0.0039215686274509795
900,$0.1$,-0.96875,0.10138888888888888
2502,$0.3$,-0.875,0.3359375
84,$0.5$,-0.828125,0.0625
12,$0.7$,-0.734375,0.06640625
6,$0.9$,-0.671875,0.0703125
1,$1$,-0.65625,0.046875
255,$0.0$,0.0,0.0196078431372549
840,$0.1$,-0.9375,0.36328125
2502,$0.3$,-0.859375,0.0703125
60,$0.5$,-0.796875,0.2421875
30,$0.7$,-0.78125,0.05859375
2,$0.9$,-0.75,0.03125
1,$1$,-0.71875,0.0625
255,$0.0$,-0.125,0.05882352941176471
330,$0.1$,-0.96875,0.20703125
936,$0.3$,-0.90625,0.19921875
60,$0.5$,-0.84375,0.296875
12,$0.7$,-0.75,0.21484375
2,$0.9$,-0.640625,0.04296875
1,$1$,-0.609375,0.0859375
255,$0.0$,-0.03125,0.08235294117647059
2502,$0.1$,-0.9375,0.265625
168,$0.3$,-0.90625,0.140625
60,$0.5$,-0.75,0.19921875
84,$0.7$,-0.75,0.048177083333333336
2,$0.9$,-0.671875,0.08203125
1,$1$,-0.65625,0.109375
255,$0.0$,0.0,0.09803921568627452
210,$0.1$,-0.984375,0.2734375
120,$0.3$,-0.875,0.3984375
390,$0.5$,-0.875,0.26953125
12,$0.7$,-0.765625,0.16796875
2,$0.9$,-0.75,0.1484375
1,$1$,-0.71875,0.1796875
255,$0.0$,0.078125,0.05098039215686274
2502,$0.1$,-0.96875,0.0078125
2502,$0.3$,-0.859375,0.2890625
60,$0.5$,-0.78125,0.234375
6,$0.7$,-0.828125,0.28515625
2,$0.9$,-0.734375,0.109375
1,$1$,-0.65625,0.0859375
255,$0.0$,-0.015625,0.09803921568627452
2502,$0.1$,-0.953125,0.6171875
360,$0.3$,-0.859375,0.12122395833333335
420,$0.5$,-0.875,0.1953125
6,$0.7$,-0.734375,0.25390625
2,$0.9$,-0.6875,0.11328125
1,$1$,-0.671875,0.140625
255,$0.0$,0.0,0.011764705882352941
2502,$0.1$,-0.953125,0.09375
